,Accident_Severity,light_Darkness - lights lit,light_Darkness - no lighting,light_Daylight,road_Dual carriageway,road_On/off ramp,road_One way street,road_Roundabout,road_Single carriageway,speed_Over 40 km/s,speed_Under 40 km/s,area_Rural,area_Urban,age_Adolescent,age_Adult,age_Senior,vehicle_Bike,vehicle_Car,vehicle_Goods,vehicle_Motorcycle
1093935,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1093953,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1093986,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1094020,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1094128,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1094129,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1094265,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1094291,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1094292,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1094293,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1094307,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1094441,Fatal,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1094442,Fatal,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1094450,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1094492,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1094623,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1094962,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1095673,Fatal,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1095674,Fatal,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1095984,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1095985,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
1095986,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
1096200,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1096453,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1096493,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1096636,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1096651,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1096652,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1096659,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1096664,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1096665,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1096666,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1096899,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1097039,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1097040,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1097055,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1097194,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1097195,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1097634,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1097646,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1097647,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1097650,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1097651,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1097741,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1098058,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1098059,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1098118,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1098142,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
1098352,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1098412,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
1098413,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1098435,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1098436,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1098531,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1098532,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1098534,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
1098535,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1098536,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1098626,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1098673,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1098691,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1098722,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1098723,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
1098749,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1098826,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1098827,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1098836,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1098837,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1098882,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1098888,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1098889,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1098890,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1098933,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1098965,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1098966,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1098967,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1098981,Fatal,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1098982,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1098996,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1098997,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1099033,Fatal,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1099034,Fatal,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1099035,Fatal,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1099036,Fatal,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1099156,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1099157,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1099158,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1099183,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1099184,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1099273,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1099294,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1099423,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1099424,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1099533,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1099538,Fatal,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
1099539,Fatal,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1099615,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1099628,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1099718,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1099775,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1099784,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1100185,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1100186,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1100343,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1100344,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1100345,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1100346,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1100347,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1100451,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1100523,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1100524,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1100533,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1100534,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1100637,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1100705,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1100706,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1100736,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1100757,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1100827,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1100828,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1100851,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1100852,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1100882,Fatal,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
1101024,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1101140,Fatal,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1101494,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1101716,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1101853,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1101854,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1102025,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1102026,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102027,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1102033,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1102034,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102045,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1102046,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1102052,Fatal,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1102146,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102289,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1102290,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1102303,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102313,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102327,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1102336,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1102337,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102360,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1102383,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1102384,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1102430,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1102497,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1102498,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1102512,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1102513,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102676,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1102683,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1102684,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1102685,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1102686,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1102687,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1102688,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1102689,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1102690,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1102691,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1102717,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102718,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102719,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102728,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102729,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1102730,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1102731,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1102738,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1102739,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1102740,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1102760,Fatal,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1102761,Fatal,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1102788,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102857,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1102875,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1102938,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1103023,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1103089,Fatal,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1103117,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1103216,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1103217,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1103354,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1103355,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1103359,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1103407,Fatal,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1103408,Fatal,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1103659,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1103660,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1103661,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1103951,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1104153,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1104221,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1104368,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1104369,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1104370,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1104386,Fatal,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
1104408,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1104438,Fatal,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
1104751,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1104752,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1105304,Fatal,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1105347,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1105348,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1105349,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1105698,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1105699,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1105702,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1105779,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1105780,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1105807,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1105808,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1105818,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1105913,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1105914,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1105937,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1105938,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1105958,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1105959,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1106120,Fatal,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1106211,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1106276,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1106277,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1106278,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1106300,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1106381,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1106401,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1106573,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1106574,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1106638,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1106639,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1106640,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1106769,Fatal,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1106825,Fatal,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1107010,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1107084,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1107178,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1107179,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1107194,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1107251,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1107252,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1107263,Fatal,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1107295,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1107405,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1107440,Fatal,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1107451,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1107489,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1107490,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1107491,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1107508,Fatal,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1107509,Fatal,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1107528,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1107529,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1107565,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1107633,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1107634,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1107786,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1108064,Fatal,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1108246,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1108329,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1108413,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1108414,Fatal,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1108562,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1108588,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1108610,Fatal,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
1108785,Fatal,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
1108786,Fatal,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
1108787,Fatal,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
1108867,Fatal,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1108908,Fatal,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1108955,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1108956,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1108989,Fatal,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1108990,Fatal,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1109005,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1109062,Fatal,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1109660,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1109661,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1109793,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1109796,Fatal,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1109843,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1109865,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1109866,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1109867,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1110274,Fatal,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1110285,Fatal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1110368,Fatal,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1110381,Fatal,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
1110540,Fatal,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
1110541,Fatal,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1110546,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1110547,Fatal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
